snapshot_report_date,generated_at,pipeline_commit_sha,main_price_date,report_ready,warrant_ready,warrant_source_status,warrant_daily_publish_allowed,warrant_pdf_visibility,warrant_model_effect_allowed,warrant_pdf_effect_allowed,daily_pdf_ready,artifact_id,source_path,snapshot_path,source_sha256,snapshot_sha256,row_count,column_count,purpose
20260629,2026-06-30 16:25:30 Asia/Taipei,eb74ebd167acdad80b428ba1fae2f3c288677114,20260629,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260629.csv,387c66197f7db2df708c61e858d1de6b37bbd3f4997d87b1fad81b2fc43cb9cc,387c66197f7db2df708c61e858d1de6b37bbd3f4997d87b1fad81b2fc43cb9cc,509,243,as_published_daily_model_snapshot
20260629,2026-06-30 13:13:14 Asia/Taipei,80a19cf9f038e60dd4096488c38ecc2ee380f152,20260629,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260629.csv,dfac6d60efd1cd7ceb1dae0119f81d4e53a93263063020540940bec075c8a1e2,dfac6d60efd1cd7ceb1dae0119f81d4e53a93263063020540940bec075c8a1e2,1,29,as_published_daily_model_snapshot
20260629,2026-06-30 13:13:14 Asia/Taipei,80a19cf9f038e60dd4096488c38ecc2ee380f152,20260629,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260629.csv,1ae2ac500538d32f296a0dbddb744780b396917642c71fb50f398631b844172f,1ae2ac500538d32f296a0dbddb744780b396917642c71fb50f398631b844172f,15,34,as_published_daily_model_snapshot
20260629,2026-06-30 13:13:14 Asia/Taipei,80a19cf9f038e60dd4096488c38ecc2ee380f152,20260629,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260629.csv,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,9,7,as_published_daily_model_snapshot
20260629,2026-06-30 13:13:14 Asia/Taipei,80a19cf9f038e60dd4096488c38ecc2ee380f152,20260629,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260629.csv,aa3d34f124bf8dbb9c40349ebb46994d29259cc7caefb398d0f9f32a99ec8568,aa3d34f124bf8dbb9c40349ebb46994d29259cc7caefb398d0f9f32a99ec8568,560,108,as_published_daily_model_snapshot
20260629,2026-06-30 13:13:14 Asia/Taipei,80a19cf9f038e60dd4096488c38ecc2ee380f152,20260629,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260629.csv,0aa5e31c14b93d0bca5620a4dc9655b245e30c72f472cc13b9dc511ebda79071,0aa5e31c14b93d0bca5620a4dc9655b245e30c72f472cc13b9dc511ebda79071,18,30,as_published_daily_model_snapshot
20260629,2026-06-30 13:13:14 Asia/Taipei,80a19cf9f038e60dd4096488c38ecc2ee380f152,20260629,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260629.csv,ac4b6791af71b24e4a03180f72942daba49509a7eaaa9fd2625621b93d9861a6,ac4b6791af71b24e4a03180f72942daba49509a7eaaa9fd2625621b93d9861a6,32,77,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260630.csv,ba13db2c39763d43ab0d018866a8505310b558b518755e1b96c0cc87bef012a2,ba13db2c39763d43ab0d018866a8505310b558b518755e1b96c0cc87bef012a2,580,243,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260630.csv,6cb2669f5e7edf7edb20843ef59917677c4eb2499e055fd029df21575c29cebf,6cb2669f5e7edf7edb20843ef59917677c4eb2499e055fd029df21575c29cebf,1,29,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260630.csv,121a601d8ccd36ac6a00578d2e4cc26438eea4a85d7b3efec4466bfb51961bf9,121a601d8ccd36ac6a00578d2e4cc26438eea4a85d7b3efec4466bfb51961bf9,15,34,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260630.csv,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,9,7,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260630.csv,87b93297de3dbd604351307f4aa313168d853c88c3b79ce5bb12124672c98735,87b93297de3dbd604351307f4aa313168d853c88c3b79ce5bb12124672c98735,581,108,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260630.csv,1f53c2a1cb0be89524ce4f0a49a94f2211d161919a0d0fed7b0ef6c5f758b24a,1f53c2a1cb0be89524ce4f0a49a94f2211d161919a0d0fed7b0ef6c5f758b24a,18,30,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260630.csv,5f5bc511872e0adc28ef09aff8ddeed57c3f207718f409f1cefecacecc68d1b2,5f5bc511872e0adc28ef09aff8ddeed57c3f207718f409f1cefecacecc68d1b2,4,68,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260630.csv,6638d95bbe456efdee716878792d70fcdcfd2a3b75cbe2e12978111c9851903e,6638d95bbe456efdee716878792d70fcdcfd2a3b75cbe2e12978111c9851903e,45,77,as_published_daily_model_snapshot
20260630,2026-07-01 13:49:33 Asia/Taipei,7a53a9acb96456afbea750fc531d11af52c89494,20260630,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260630.csv,fd90142dafeaeae637f504445908923aa55ed3fdb34d2050457ac23fb1d5ec76,fd90142dafeaeae637f504445908923aa55ed3fdb34d2050457ac23fb1d5ec76,74,68,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260701.csv,24fad561d8dac52b1343c42f7ebc726999b6b1de5fe30f98cf1a2352a6304669,24fad561d8dac52b1343c42f7ebc726999b6b1de5fe30f98cf1a2352a6304669,450,243,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260701.csv,a7694463b6379f5a7844c73226d2070d1f7a80bda61e293f1aa978bbe0d32a05,a7694463b6379f5a7844c73226d2070d1f7a80bda61e293f1aa978bbe0d32a05,1,29,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260701.csv,121a601d8ccd36ac6a00578d2e4cc26438eea4a85d7b3efec4466bfb51961bf9,121a601d8ccd36ac6a00578d2e4cc26438eea4a85d7b3efec4466bfb51961bf9,15,34,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260701.csv,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,9,7,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260701.csv,87fda379c42f603d6b6e2cab40dbc2f511ad6ca695f26decb0a8960eaca2983e,87fda379c42f603d6b6e2cab40dbc2f511ad6ca695f26decb0a8960eaca2983e,466,108,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260701.csv,e2c180e6f40c90deb1cfd931df5b748ebba7f74076e5ce99c230421431038be9,e2c180e6f40c90deb1cfd931df5b748ebba7f74076e5ce99c230421431038be9,18,30,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260701.csv,9e2c96be26c310f1480cc79fed14ff2d448c4b29835cf95b359b8638a40c4df7,9e2c96be26c310f1480cc79fed14ff2d448c4b29835cf95b359b8638a40c4df7,4,68,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260701.csv,aaebf333cd5f9278055ea7dfef8779f73e5c3643a85d4e2601b6a6c17ef3e88f,aaebf333cd5f9278055ea7dfef8779f73e5c3643a85d4e2601b6a6c17ef3e88f,45,77,as_published_daily_model_snapshot
20260701,2026-07-01 22:50:41 Asia/Taipei,add1b504a1a60d099172cd4b0137cb4abc450529,20260701,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260701.csv,d62f535a896b9df3a668238f7b406add3a903b58090cc5de0c0324498c2aee90,d62f535a896b9df3a668238f7b406add3a903b58090cc5de0c0324498c2aee90,80,68,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260702.csv,08c0de5179770efb6df21e01554833d9483f58a97e5f6981a71395bbabc2d81f,08c0de5179770efb6df21e01554833d9483f58a97e5f6981a71395bbabc2d81f,653,243,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260702.csv,45ee6e639a769f1cb0b872850cdea4db271539ffea6ee9d96734b2d4edfef941,45ee6e639a769f1cb0b872850cdea4db271539ffea6ee9d96734b2d4edfef941,1,29,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260702.csv,121a601d8ccd36ac6a00578d2e4cc26438eea4a85d7b3efec4466bfb51961bf9,121a601d8ccd36ac6a00578d2e4cc26438eea4a85d7b3efec4466bfb51961bf9,15,34,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260702.csv,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,512a365e718bf703c3e402cc1a257e9ccf83befca83e7194c93393aa932b99aa,9,7,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260702.csv,18ebc9ca092cadbe5dbc3c500bf5b91a61352fd5b2350b6ef07f67d58cb8c4ac,18ebc9ca092cadbe5dbc3c500bf5b91a61352fd5b2350b6ef07f67d58cb8c4ac,548,108,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260702.csv,0465547849fbce582b154c6b18d94cc71dc71bc55f76332e4609773691cb7206,0465547849fbce582b154c6b18d94cc71dc71bc55f76332e4609773691cb7206,18,30,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260702.csv,44046d86bc5159418f4ff52bb683fc79401f7452ae14586b9702a40372980f84,44046d86bc5159418f4ff52bb683fc79401f7452ae14586b9702a40372980f84,4,68,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260702.csv,2c410fd3917c913adf380ea21e38fc21011559129727202e922b5fc9678995e1,2c410fd3917c913adf380ea21e38fc21011559129727202e922b5fc9678995e1,37,77,as_published_daily_model_snapshot
20260702,2026-07-03 07:17:40 Asia/Taipei,d1d6f9df91c4f5166d52e06b5bba5bf7513b93d3,20260702,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260702.csv,fe0d3ddf07e3e20932bf5be3ba7d538acbedc532d2e0c421d2521a36f63e6373,fe0d3ddf07e3e20932bf5be3ba7d538acbedc532d2e0c421d2521a36f63e6373,82,68,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260703.csv,ab193a42c7fa26ceef3c7f3e4fbc34ea0f1e59e1055447857d6a47228f6d4e0a,ab193a42c7fa26ceef3c7f3e4fbc34ea0f1e59e1055447857d6a47228f6d4e0a,741,243,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260703.csv,b05d91f440d9a64aec7150cb5d0a2ef0d6cf12fce4c41a59b1fb0844c0d38701,b05d91f440d9a64aec7150cb5d0a2ef0d6cf12fce4c41a59b1fb0844c0d38701,1,29,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260703.csv,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,15,34,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260703.csv,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,9,7,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260703.csv,713effb9680972e7bf4cc12c8083c10451048cb4b6ab5d8026daa591d3c196b7,713effb9680972e7bf4cc12c8083c10451048cb4b6ab5d8026daa591d3c196b7,397,118,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260703.csv,3344acec7d6eab6a657560450c6ee18bec2ac886e99090e6cf405fb39d013043,3344acec7d6eab6a657560450c6ee18bec2ac886e99090e6cf405fb39d013043,18,30,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260703.csv,8926ce4fdd1cc8d373e38ab6b5c4bec255c7dc9e7f43fd0c106223716afe8939,8926ce4fdd1cc8d373e38ab6b5c4bec255c7dc9e7f43fd0c106223716afe8939,4,68,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260703.csv,8b8e9b0066c36f437cb46afb8950172314f41bdd1300fdb5844ff6e28609d17c,8b8e9b0066c36f437cb46afb8950172314f41bdd1300fdb5844ff6e28609d17c,744,27,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260703.csv,7f10c68528d546ce1fef6ae1d8aa6b0dc130a50a2946f30379d703163013135a,7f10c68528d546ce1fef6ae1d8aa6b0dc130a50a2946f30379d703163013135a,70,77,as_published_daily_model_snapshot
20260703,2026-07-06 14:35:17 Asia/Taipei,72ccfc830702ac0abc65e3f19d075791a452741b,20260703,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260703.csv,97a4239f1040313f5a0ed80833030c1860ed28a610b006c84bce23f0fbd7f84d,97a4239f1040313f5a0ed80833030c1860ed28a610b006c84bce23f0fbd7f84d,86,68,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260706.csv,2f0e72cd193e62979b6f4bcfa50cd679bd4fbf7ff94e84d51fa0fd686fd51bb6,2f0e72cd193e62979b6f4bcfa50cd679bd4fbf7ff94e84d51fa0fd686fd51bb6,694,243,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260706.csv,799053ab4e5c626a3865f82cdb9fa8b18cdc17b5cc1fdbc9128a656e1973e6be,799053ab4e5c626a3865f82cdb9fa8b18cdc17b5cc1fdbc9128a656e1973e6be,1,29,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260706.csv,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,15,34,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260706.csv,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,9,7,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260706.csv,299ee4135b254d8d18ad9beac2eb114a7636247631ded5d9954f8cc56f2990bd,299ee4135b254d8d18ad9beac2eb114a7636247631ded5d9954f8cc56f2990bd,404,118,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260706.csv,0bccdda3e8ddd3dc178d576f7286619f48bab2612fa09d0735dfdbbee1327968,0bccdda3e8ddd3dc178d576f7286619f48bab2612fa09d0735dfdbbee1327968,18,30,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260706.csv,f3d3d3ca43edf7721bc98632b6f2481a05d1e8e2e171cda7acc2d1131840cea2,f3d3d3ca43edf7721bc98632b6f2481a05d1e8e2e171cda7acc2d1131840cea2,4,68,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260706.csv,2926332370970b077e061c332cf8eba73ffcea7c2ee8270252945ce6968047d7,2926332370970b077e061c332cf8eba73ffcea7c2ee8270252945ce6968047d7,733,27,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260706.csv,b4f19156b4f9900d3368aaf6d78072d4bbbf4557762a9000401f7b6e357b58ec,b4f19156b4f9900d3368aaf6d78072d4bbbf4557762a9000401f7b6e357b58ec,74,77,as_published_daily_model_snapshot
20260706,2026-07-07 13:54:25 Asia/Taipei,885d7fb6894f7f871c21cbecd041d3d0bfe9cced,20260706,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260706.csv,51e8926e475b16ffb962e67c2e1ad9bb63a6ae5d2ce083a73f5ee5fbf353074d,51e8926e475b16ffb962e67c2e1ad9bb63a6ae5d2ce083a73f5ee5fbf353074d,78,68,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260707.csv,73aaaf0e740eeae2ddd8e40227c4539ecf5a310e20254d3b3682bc69c577f32c,73aaaf0e740eeae2ddd8e40227c4539ecf5a310e20254d3b3682bc69c577f32c,580,243,as_published_daily_model_snapshot
